,parents,has_nurs,form,children,housing,finance,social,health,class
1918,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_nonprob,health_priority,priority
1919,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
1920,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
1921,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,priority
1922,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
1923,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_problematic,health_recommended,priority
1924,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_problematic,health_priority,priority
1925,parents_usual,has_nurs_improper,form_complete,children_more,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
1926,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_nonprob,health_recommended,priority
1927,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_nonprob,health_priority,priority
1928,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
1929,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_slightly_prob,health_recommended,priority
1930,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_slightly_prob,health_priority,priority
1931,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
1932,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_recommended,priority
1933,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_priority,priority
1934,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
1935,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_recommended,priority
1936,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_priority,priority
1937,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
1938,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_recommended,priority
1939,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_priority,priority
1940,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
1941,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_recommended,priority
1942,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_priority,priority
1943,parents_usual,has_nurs_improper,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
1944,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_recommended,very_recom
1945,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_priority,priority
1946,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
1947,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,very_recom
1948,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_priority,priority
1949,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
1950,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_recommended,priority
1951,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_priority,priority
1952,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
1953,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_recommended,very_recom
1954,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_priority,priority
1955,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
1956,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,very_recom
1957,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_priority,priority
1958,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
1959,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_recommended,priority
1960,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_priority,priority
1961,parents_usual,has_nurs_improper,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
1962,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_recommended,very_recom
1963,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_priority,priority
1964,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
1965,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,very_recom
1966,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,priority
1967,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
1968,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_recommended,priority
1969,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_priority,priority
1970,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
1971,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_recommended,very_recom
1972,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_priority,priority
1973,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
1974,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,very_recom
1975,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,priority
1976,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
1977,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_recommended,priority
1978,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_priority,priority
1979,parents_usual,has_nurs_improper,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
1980,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_recommended,priority
1981,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_priority,priority
1982,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
1983,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_recommended,priority
1984,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_priority,priority
1985,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
1986,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_recommended,priority
1987,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_priority,priority
1988,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
1989,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_recommended,priority
1990,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_priority,priority
1991,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
1992,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_recommended,priority
1993,parents_usual,has_nurs_improper,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_priority,priority
